2024-05-21 05:47:15,467 INFO    StreamThr :15461 [internal.py:wandb_internal():85] W&B internal server running at pid: 15461, started at: 2024-05-21 05:47:15.464976
2024-05-21 05:47:15,470 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status
2024-05-21 05:47:15,479 INFO    WriterThread:15461 [datastore.py:open_for_write():87] open: /zhome/ea/9/137501/Desktop/ML_final/ML_final/wandb/run-20240521_054715-z62s30i6/run-z62s30i6.wandb
2024-05-21 05:47:15,480 DEBUG   SenderThread:15461 [sender.py:send():378] send: header
2024-05-21 05:47:15,499 DEBUG   SenderThread:15461 [sender.py:send():378] send: run
2024-05-21 05:47:15,990 INFO    SenderThread:15461 [dir_watcher.py:__init__():211] watching files in: /zhome/ea/9/137501/Desktop/ML_final/ML_final/wandb/run-20240521_054715-z62s30i6/files
2024-05-21 05:47:15,991 INFO    SenderThread:15461 [sender.py:_start_run_threads():1123] run started: z62s30i6 with start time 1716263235.470168
2024-05-21 05:47:15,998 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: check_version
2024-05-21 05:47:15,999 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: check_version
2024-05-21 05:47:16,100 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: run_start
2024-05-21 05:47:16,101 DEBUG   HandlerThread:15461 [system_info.py:__init__():26] System info init
2024-05-21 05:47:16,101 DEBUG   HandlerThread:15461 [system_info.py:__init__():41] System info init done
2024-05-21 05:47:16,101 INFO    HandlerThread:15461 [system_monitor.py:start():194] Starting system monitor
2024-05-21 05:47:16,101 INFO    SystemMonitor:15461 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-21 05:47:16,101 INFO    HandlerThread:15461 [system_monitor.py:probe():214] Collecting system info
2024-05-21 05:47:16,103 INFO    SystemMonitor:15461 [interfaces.py:start():188] Started cpu monitoring
2024-05-21 05:47:16,104 INFO    SystemMonitor:15461 [interfaces.py:start():188] Started disk monitoring
2024-05-21 05:47:16,105 INFO    SystemMonitor:15461 [interfaces.py:start():188] Started memory monitoring
2024-05-21 05:47:16,105 INFO    SystemMonitor:15461 [interfaces.py:start():188] Started network monitoring
2024-05-21 05:47:16,119 DEBUG   HandlerThread:15461 [system_info.py:probe():150] Probing system
2024-05-21 05:47:16,122 DEBUG   HandlerThread:15461 [system_info.py:_probe_git():135] Probing git
2024-05-21 05:47:16,140 DEBUG   HandlerThread:15461 [system_info.py:_probe_git():143] Probing git done
2024-05-21 05:47:16,140 DEBUG   HandlerThread:15461 [system_info.py:probe():198] Probing system done
2024-05-21 05:47:16,140 DEBUG   HandlerThread:15461 [system_monitor.py:probe():223] {'os': 'Linux-5.4.273-1.el7.elrepo.x86_64-x86_64-with-glibc2.17', 'python': '3.11.7', 'heartbeatAt': '2024-05-21T03:47:16.119338', 'startedAt': '2024-05-21T03:47:15.439279', 'docker': None, 'cuda': None, 'args': ('-name', 'Test-0', '-time', '3600', '-ID', '0'), 'state': 'running', 'program': '/zhome/ea/9/137501/Desktop/ML_final/ML_final/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/TheDingodile/ML_final.git', 'commit': 'e81c246c4e869bfed82937057f8420f5e938e13b'}, 'email': 'jakob@3esser.dk', 'root': '/zhome/ea/9/137501/Desktop/ML_final/ML_final', 'host': 'n-62-31-3', 'username': 's183914', 'executable': '/zhome/ea/9/137501/Desktop/ML_final/project-env/bin/python', 'cpu_count': 24, 'cpu_count_logical': 24, 'cpu_freq': {'current': 2600.0000833333334, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2599.999, 'min': 0.0, 'max': 0.0}, {'current': 2599.999, 'min': 0.0, 'max': 0.0}, {'current': 2600.001, 'min': 0.0, 'max': 0.0}, {'current': 2600.001, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.001, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.001, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.001, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.001, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2600.0, 'min': 0.0, 'max': 0.0}, {'current': 2599.998, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 71.9168586730957, 'used': 5.580135345458984}}, 'memory': {'total': 377.58898162841797}}
2024-05-21 05:47:16,140 INFO    HandlerThread:15461 [system_monitor.py:probe():224] Finished collecting system info
2024-05-21 05:47:16,140 INFO    HandlerThread:15461 [system_monitor.py:probe():227] Publishing system info
2024-05-21 05:47:16,142 INFO    HandlerThread:15461 [system_monitor.py:probe():229] Finished publishing system info
2024-05-21 05:47:16,160 DEBUG   SenderThread:15461 [sender.py:send():378] send: files
2024-05-21 05:47:16,160 INFO    SenderThread:15461 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-21 05:47:16,685 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: python_packages
2024-05-21 05:47:16,685 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: python_packages
2024-05-21 05:47:16,686 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: stop_status
2024-05-21 05:47:16,687 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: stop_status
2024-05-21 05:47:16,844 DEBUG   SenderThread:15461 [sender.py:send():378] send: telemetry
2024-05-21 05:47:16,888 INFO    wandb-upload_0:15461 [upload_job.py:push():130] Uploaded file /tmp/tmpka13mgc3wandb/c0ma9fgz-wandb-metadata.json
2024-05-21 05:47:16,995 INFO    Thread-12 :15461 [dir_watcher.py:_on_file_created():271] file/dir created: /zhome/ea/9/137501/Desktop/ML_final/ML_final/wandb/run-20240521_054715-z62s30i6/files/wandb-metadata.json
2024-05-21 05:47:16,995 INFO    Thread-12 :15461 [dir_watcher.py:_on_file_created():271] file/dir created: /zhome/ea/9/137501/Desktop/ML_final/ML_final/wandb/run-20240521_054715-z62s30i6/files/requirements.txt
2024-05-21 05:47:20,845 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:47:25,846 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:47:30,847 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:47:31,687 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: stop_status
2024-05-21 05:47:31,688 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: stop_status
2024-05-21 05:47:35,949 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:47:40,950 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:47:45,959 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:47:46,686 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: stop_status
2024-05-21 05:47:46,687 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: stop_status
2024-05-21 05:47:47,065 INFO    Thread-12 :15461 [dir_watcher.py:_on_file_modified():288] file/dir modified: /zhome/ea/9/137501/Desktop/ML_final/ML_final/wandb/run-20240521_054715-z62s30i6/files/config.yaml
2024-05-21 05:47:51,878 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:47:56,879 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:01,687 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: stop_status
2024-05-21 05:48:01,687 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: stop_status
2024-05-21 05:48:02,872 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:07,873 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:12,873 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:16,106 DEBUG   SystemMonitor:15461 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-21 05:48:16,108 DEBUG   SenderThread:15461 [sender.py:send():378] send: stats
2024-05-21 05:48:16,687 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: stop_status
2024-05-21 05:48:16,687 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: stop_status
2024-05-21 05:48:17,931 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:22,932 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:27,933 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:31,687 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: stop_status
2024-05-21 05:48:31,688 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: stop_status
2024-05-21 05:48:33,887 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:38,887 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:43,888 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:46,109 DEBUG   SenderThread:15461 [sender.py:send():378] send: stats
2024-05-21 05:48:46,687 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: stop_status
2024-05-21 05:48:46,687 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: stop_status
2024-05-21 05:48:49,860 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:54,861 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:48:59,862 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:49:01,687 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: stop_status
2024-05-21 05:49:01,688 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: stop_status
2024-05-21 05:49:05,860 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:49:10,861 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:49:15,861 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: status_report
2024-05-21 05:49:16,109 DEBUG   SenderThread:15461 [sender.py:send():378] send: stats
2024-05-21 05:49:16,687 DEBUG   HandlerThread:15461 [handler.py:handle_request():158] handle_request: stop_status
2024-05-21 05:49:16,688 DEBUG   SenderThread:15461 [sender.py:send_request():405] send_request: stop_status
